DocID,FilerName,MemberName,State,District,Year,Destination,FilingType,DepartureDate,ReturnDate,TravelSponsor
500015651,Cameron Bishop,"Allen, Rick",GA,12,2016,"Las Vegas, NV",Original,4/17/2016,4/19/2016,National Association of Broadcasters
500015652,Brendan F. Boyle,"Boyle, Brendan",PA,13,2016,"Briesen, Germany",Original,4/30/2016,5/4/2016,Aspen Institute Congressional Program
500015653,Peter J. Roskam,"Roskam, Peter",IL,6,2016,"Briesen, Germany",Original,4/30/2016,5/4/2016,Aspen Institute Congressional Program
500015654,Mark Sanford,"Sanford, Mark",SC,1,2016,"Briesen, Germany",Original,4/30/2016,5/4/2016,Aspen Institute Congressional Program
500015655,Susan W. Brooks,"Brooks, Susan",IN,5,2016,"Dallas, TX",Original,5/5/2016,5/6/2016,The Ripon Society
500015656,Tom Rice,"Rice, Tom",SC,7,2016,"Briesen, Germany",Original,4/30/2016,5/4/2016,Aspen Institute Congressional Program
500015657,Molly Fishman,"Speier, Jackie",CA,14,2016,"New York, NY",Original,5/5/2016,5/8/2016,United Nations Foundation
500015658,Yuri Beckelman,"Takano, Mark",CA,41,2016,"Redmond, WA",Original,5/5/2016,5/7/2016,Microsoft
500015659,Catherine Barnao,"Engel, Eliot",NY,16,2016,"New York, NY",Original,5/5/2016,5/6/2016,United Nations Foundation
500015660,Olivia Trusty,"Upton, Fred",MI,6,2016,"New York, NY",Original,5/4/2016,5/5/2016,Interactive Advertising Bureau
500015661,Melissa Froelich,"Upton, Fred",MI,6,2016,"New York, NY",Original,5/4/2016,5/5/2016,Interactive Advertising Bureau
500015662,Graham Dufault,"Upton, Fred",MI,6,2016,"New York, NY",Original,5/4/2016,5/5/2016,Interactive Advertising Bureau
500015663,Scott R. Tipton,"Tipton, Scott",CO,3,2016,"Briesen, Germany",Original,4/30/2016,5/4/2016,Aspen Institute Congressional Program
500015664,E. Peter Giambastiani III,"Rooney, Thomas",FL,17,2016,"Redmond, WA",Original,5/5/2016,5/7/2016,Microsoft
500015665,Bradley Byrne,"Byrne, Bradley",AL,1,2016,"Briesen, Germany",Original,4/30/2016,5/4/2016,Aspen Institute Congressional Program
500015666,Reid J. Ribble,"Ribble, Reid J.",WI,8,2016,"Briesen, Germany",Original,4/30/2016,5/4/2016,Aspen Institute Congressional Program
500015667,Raul M. Grijalva,"Grijalva, Raul",AZ,3,2016,"Burbank, CA",Original,4/30/2016,5/1/2016,California LULAC Foundation
500015668,Nicholas Leiserson,"Langevin, James",RI,2,2016,"Redmond, CA",Original,5/5/2016,5/7/2016,Microsoft
500015669,Jamie Gahun,"Culberson, John",TX,7,2016,"Redmond, WA",Original,5/5/2016,5/7/2016,Microsoft
500015670,Peter Welch,"Welch, Peter",VT,0,2016,"Briesen, Germany",Original,4/30/2016,5/5/2016,Aspen Institute Congressional Program
500015671,Xenia Ruiz,"Gallego, Ruben",AZ,7,2016,"New York, NY",Original,5/5/2016,5/6/2016,United Nations Foundation
500015672,Juan E. Lopez,"Costa, Jim",CA,16,2016,"Redmond, WA",Original,5/5/2016,5/7/2016,Microsoft
500015673,Justin Wein,"Price, David",NC,4,2016,"Colombo, Sri Lanka",Original,4/30/2016,5/7/2016,National Democratic Institute
500015674,Rajesh (Raj) Bharwani,"Smith, Lamar",TX,21,2016,"Redmond, WA",Original,5/5/2016,5/7/2016,Microsoft
500015675,Amy Kelbick,"Schakowsky, Janice",IL,9,2016,"New York, NY",Original,5/5/2016,5/6/2016,United Nations Foundation
500015676,Zachary M. Silberman,"Kinzinger, Adam",IL,16,2016,"Warrenton, VA",Original,5/14/2016,5/15/2016,Partnership for a Secure America
500015678,Montgomery Pace,"Emmer, Tom",MN,6,2016,"Gettysburg, PA",Original,5/5/2016,5/6/2016,The Heritage Foundation
500015679,Alec Jacob Fink,"Johnson, Bill",OH,6,2016,"Warrenton, VA",Original,5/14/2016,5/15/2016,Partnership for a Secure America
500015681,Tiffany Guarascio,"Pallone, Frank",NJ,6,2016,"New York, NY",Original,5/4/2016,5/5/2016,Interactive Advertising Bureau
500015682,Thomas Eager,"Schiff, Adam",CA,28,2016,"Warrenton, VA",Original,5/14/2016,5/15/2016,Partnership for a Secure America
500015683,Amy Clerkin,"Grijalva, Raul",AZ,3,2016,"Redmond, WA",Original,5/5/2016,5/7/2016,Microsoft
500015684,Natalie Matson,"McCaul, Michael",TX,10,2016,"Warrenton, VA",Original,5/14/2016,5/15/2016,Partnership for a Secure America
500015685,Jason Olin,"McCaul, Michael",TX,10,2016,"Warrenton, VA",Original,5/14/2016,5/15/2016,Partnership for a Secure America
500015686,James A. Himes,"Himes, James",CT,4,2016,"Briesen, Germany",Original,4/30/2016,5/4/2016,Aspen Institute Congressional Program
500015687,Lesley Warner,"Engel, Eliot",NY,16,2016,"Warrenton, VA",Original,5/14/2016,5/15/2016,Partnership for a Secure America
500015688,John Richter,"Lujan Grisham, Michelle",NM,1,2016,"Redmond, WA",Original,5/5/2016,5/7/2016,Microsoft
500015689,Paul Behrends,"Rohrabacher, Dana",CA,48,2016,"Warrenton, VA",Original,5/14/2016,5/15/2016,Partnership for a Secure America
500015690,David Redl,"Upton, Fred",MI,6,2016,"Charlottesville, VA",Original,5/13/2016,5/14/2016,Federal Communications Bar Association
500015691,Matt Reynolds,"Smith, Adrian",NE,3,2016,"Warrenton, VA",Original,5/14/2016,5/15/2016,Partnership for a Secure America
500015693,Will Boyington,"Newhouse, Dan",WA,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015694,Opeyemi Afolayan,"Jackson Lee, Sheila",TX,18,2016,"Warrenton,VA",Original,5/14/2016,5/15/2016,Partnership for a Secure America
500015695,Trevor Pearson,"Gosar, Paul",AZ,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015697,Jack Minor,"Walker, Mark",NC,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015698,Jason Isakovic,"Latta, Robert",OH,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015699,A. Lee Lonsberry,"Bishop, Rob",UT,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015700,Margie Almanza,"McKinley, David",WV,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015701,Katrina Valdes,"Diaz-Balart, Mario",FL,25,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015702,Kristina Weger,"Luetkemeyer, Blaine",MO,3,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015703,Roy (Trey) McKenzie,"Luetkemeyer, Blaine",MO,3,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015704,Jordan Alexander Vivian,"Benishek, Dan",MI,1,2016,"Baltimore, MD",Original,5/19/2016,5/21/2016,The Congressional Institute
500015705,Michael Lowry,"Wagner, Ann",MO,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015706,Jameson Cunningham,"Hultgren, Randy",IL,14,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015707,James Douglas Thomas,"Hultgren, Randy",IL,14,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015708,David Pasch,"Roskam, Peter",IL,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015709,Casey Badmington,"Thompson, Mike",CA,5,2016,"Minneapolis, MN",Original,5/15/2016,5/17/2016,American Telemedicine Association
500015710,Patrick Pelletier,"Kline, John",MN,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015711,Kyle Zebley,"Price, Tom",GA,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015712,Allison Leavitt,"Stewart, Chris",UT,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015713,Garrett Hawkins,"Graves, Tom",GA,14,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015714,Miranda Lutz,"Royce, Edward",CA,39,2016,"Warrenton, VA",Original,5/14/2016,5/15/2016,Partnership for a Secure America
500015715,Jonathan Hirte,"Walberg, Tim",MI,7,2016,"Hot Springs, VA",Original,5/19/2016,5/22/2016,The Congressional Institute
500015716,Rachel Schwegman Blue,"Latta, Robert",OH,5,2016,"Boston, MA",Original,5/16/2016,5/17/2016,National Cable and Telecommunications Association
500015717,Alexander Ortiz,"Young, Don",AK,0,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015718,Graham Haile,"Meadows, Mark",NC,11,2016,"Hot Springs, VA",Original,5/19/2016,5/22/2016,The Congressional Institute
500015720,Kelli McMorrow,"Neugebauer, Randy",TX,19,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015721,Jeffrey Brabant,"MacArthur, Thomas",NJ,3,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional institute
500015722,Colleen McGowan,"LaMalfa, Doug",CA,1,2016,"Hot Springs, VA",Original,5/19/2016,5/22/2016,The Congressional Institute
500015723,Calvin Moore,"Issa, Darrell",CA,49,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015724,Robert B. Hamill,"Griffith, H.",VA,9,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015725,Adam Wood,"Ellmers, Renee L.",NC,2,2016,"Boston, MA",Original,5/16/2016,5/17/2016,National Cable & Telecommunications Association
500015726,Hillary Gross,"Gibbs, Bob",OH,7,2016,"Hot Springs, VA",Original,5/19/2016,5/20/2016,The Congressional Institute
500015727,Meghan Graf,"Coffman, Mike",CO,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015728,Ashley Sylvester,"Schweikert, David",AZ,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015729,Beau Brunson,"Schweikert, David",AZ,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015730,Andrew Noh,"Sanchez, Linda",CA,38,2016,"Warrenton, VA",Original,5/14/2016,5/15/2016,Partnership for a Secure America
500015731,Blake Adami,"Farenthold, Blake",TX,27,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015732,William Chase Cannon,"Carter, Earl",GA,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015733,Meredith Jones,"Mooney, Alexander",WV,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015734,Wendy D. Anderson,"Clarke, Yvette",NY,9,2016,"Boston, MA",Original,5/16/2016,5/17/2016,National Cable & Telecommunications Association
500015735,Mike Long,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015736,Jeff Dressler,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015737,Matthew Lira,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015738,John Florio,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015739,Roger Mahan,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015740,Matthew Sparks,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/20/2016,The Congressional Institute
500015741,Katie Meyer,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/22/2016,The Congressional Institute
500015742,Ben Howard,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015743,Paul Mandelson,"Brooks, Susan",IN,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015744,Will Dunham,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015745,Alec Torres,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015746,Barrett Karr,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015748,Kelly Dixon,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015749,John Leganski,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015750,Matthew Kellog,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015751,Kyle Lombardi,"McCarthy, Kevin",CA,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015752,Rick VanMeter,"Barr, Andy",KY,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015753,Sarah Moxley,"Olson, Pete",TX,22,2016,"Boston, MA",Original,5/16/2016,5/17/2016,National Cable & Telecommunications Association
500015754,Sarah Moxley,"Olson, Pete",TX,22,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015755,Kyle Huwa,"Buck, Ken",CO,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015756,Jeremy L.G. Pederson,"Bilirakis, Gus",FL,12,2016,"Boston, MA",Original,5/16/2016,5/17/2016,National Cable & Telecommunicaitons Association
500015757,CJ Grover,"Yoder, Kevin",KS,3,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015758,Joseph Eannello,"Yoder, Kevin",KS,3,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015759,Jennifer Pett,"Smith, Lamar",TX,21,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015760,Megan Jackson,"Guthrie, Brett",KY,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015761,Maria Kim,"Guthrie, Brett",KY,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015762,"James ""Jason"" Herbert","Newhouse, Dan",WA,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015763,John Byers,"Lance, Leonard",NJ,7,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015764,Molly McDonnell,"Lance, Leonard",NJ,7,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015765,Will Boyington,"Newhouse, Dan",WA,4,2016,"Hot Springs, VA",Amendment,5/19/2016,5/21/2016,The Congressional Institute
500015766,Claire Burghoff,"Womack, Steve",AR,3,2016,"Hot Springs, VA",Original,5/19/2016,5/22/2016,The Congressional Institute
500015767,Jacob Fullmer,"Hardy, Cresent",NV,4,2016,"Hot Springs, VA",Original,5/20/2016,5/21/2016,The Congressional Institute
500015768,Adam Stewart,"Bishop, Rob",UT,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015769,Corry Schiermeyer,"Carter, John",TX,31,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015770,Joe Tvrdy,"Hartzler, Vicky",MO,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015771,Barry Smith,"Nugent, Richard B.",FL,11,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015772,Ian Gilley,"Nugent, Richard B.",FL,11,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015773,Aaron Clark,"Fitzpatrick, Michael G.",PA,8,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015774,Justin Rusk,"Fitzpatrick, Michael G.",PA,8,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015775,Meghan Waters,"Wenstrup, Brad",OH,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015776,Juliana Heerschap,"Huelskamp, Tim",KS,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015777,Katherine Mize,"Ribble, Reid J.",WI,8,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015778,Robert Cole Avery,"Abraham, Ralph",LA,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015779,Sheryl Kaufman,"Bridenstine, Jim",OK,1,2016,"Hot Springs, VA",Original,5/19/2016,5/20/2016,The Congressional Institute
500015780,Matthew Russell,"Conaway, K.",TX,11,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015781,Kelley McNabb,"Chabot, Steve",OH,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015782,Jonathan Shuffield,"Westerman, Bruce",AR,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015783,Liz Hill,"Messer, Luke",IN,6,2016,"Hot Springs, VA",Original,5/19/2016,5/22/2016,The Congressional Institute
500015784,Matthew Haskins,"Hurd, Will",TX,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015785,Robert Yavor,"Hardy, Cresent",NV,4,2016,"Hot Springs, VA",Original,5/20/2016,5/21/2016,The Congressional Institute
500015786,Catherine Knowles,"Culberson, John",TX,7,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015787,George Ryan Saylor,"Westerman, Bruce",AR,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015788,Sarah Stevens,"King, Steve",IA,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015789,Brian Barnard,"Jenkins, Evan",WV,3,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015790,Zachary Howell,"Katko, John",NY,24,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015791,Jason McMahon,"Bordallo, Madeleine",GU,0,2016,"Warrenton, VA",Original,5/14/2016,5/15/2016,Partnership for a Secure America
500015792,Daniel Tidwell,"Fleischmann, Charles",TN,3,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015793,Tim Tarpley,"Poe, Ted",TX,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015794,Brandy Brown,"Reed, Tom",NY,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015795,Lisa Langenderfer,"Wenstrup, Brad",OH,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015796,Rebecca Mark,"McMorris Rodgers, Cathy",WA,5,2016,"Boston, MA",Original,5/16/2016,5/16/2016,National Cable and Telecommunications Association
500015797,Rebecca Mark,"McMorris Rodgers, Cathy",WA,5,2016,"Hot Springs, VA",Original,5/19/2016,5/22/2016,The Congressional Institute
500015798,Daniel Sadlosky,"Scalise, Steve",LA,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015799,Grace Koh,"Upton, Fred",MI,6,2016,"Boston, MA",Original,5/16/2016,5/17/2016,National Cable and Telecommunications Association
500015800,Kelley Hudak,"Scalise, Steve",LA,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015801,John Morrissey,"Walorski, Jackie",IN,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015802,Jesse Lemuel Walls,"Stivers, Steve",OH,15,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015803,Abigail Sigler,"Walters, Mimi",CA,45,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015804,Casey Fitzpatrick,"Walters, Mimi",CA,45,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015805,Keith Fernandez,"Ros-Lehtinen, Ileana",FL,27,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015806,Patrick Cuff,"Pearce, Stevan",NM,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015807,Natalee Binkholder,"Mulvaney, Mick",SC,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015808,Thomas Flanagin,"Stefanik, Elise",NY,21,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015809,James Alden Decker,"Burgess, Michael",TX,26,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015810,Lesley Fulop,"Burgess, Michael",TX,26,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015812,Anna Swick,"Pitts, Joseph R.",PA,16,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015813,Tami Rae Plofchan,"Calvert, Ken",CA,42,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015814,Daniel Outlaw,"Knight, Stephen",CA,25,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015815,Jerry White,"McMorris Rodgers, Cathy",WA,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015816,Emily Taylor,"Culberson, John",TX,7,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015817,Brandon Eden,"Knight, Stephen",CA,25,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015818,Gerald Leverich,"Pallone, Frank",NJ,6,2016,"Boston, MA",Original,5/16/2016,5/17/2016,National Cable and Telecommunications Association
500015819,Martin Wattenbarger,"Woodall, Rob",GA,7,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015820,Janet Rossi,"Woodall, Rob",GA,7,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015821,"Elizabeth ""Beth"" Breeding","Goodlatte, Bob",VA,6,2016,"Hot Springs,VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015822,Jack Ruddy,"Graves, Sam",MO,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015823,Lindsay Yates,"Goodlatte, Bob",VA,6,2016,"Hot Springs, VA",Original,5/19/2016,5/20/2016,The Congressional Institute
500015824,Anna McEntee,"Hice, Jody",GA,10,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015825,Tiffany Haverly,"Roe, David",TN,1,2016,"Hot Springs, VA",Original,5/19/2016,5/20/2016,The Congressional Institute
500015826,Jordan Haverly,"Shimkus, John",IL,15,2016,"Hot Springs, VA",Original,5/19/2016,5/20/2016,The Congressional Institute
500015827,"Elizabeth ""Liz"" Payne","Mullin, Markwayne",OK,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015828,Casey Contres,"Shuster, Bill",PA,9,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015829,Rebecca Bryant,"Smith, Adam",WA,9,2016,"Copenhagen, Denmark",Original,5/15/2016,5/20/2016,Management Sciences for Health
500015830,Jeffrey K. Freeland,"Collins, Chris",NY,27,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015831,Cameron Bishop,"Allen, Rick",GA,12,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015832,Madison Fox,"Allen, Rick",GA,12,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015833,Adrienne Rimmer,"Johnson, Sam",TX,3,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015834,Jonathan Shuffield,"Westerman, Bruce",AR,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015835,Tristan Daedalus,"Salmon, Matt",AZ,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015836,Kyle Buckles,"Hartzler, Vicky",MO,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015837,Katy Summerlin,"Collins, Doug",GA,9,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015838,Drew Wayne,"Reed, Tom",NY,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015839,Erin O'Quinn,"Bera, Ami",CA,7,2016,"Copenhagen, Denmark",Original,5/13/2016,5/20/2016,Management Sciences for Health
500015840,Rachel VerVelde,"Grothman, Glenn",WI,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015841,Peter Stehouwer,"Long, Billy",MO,7,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015842,Richard Piatt,"Love, Mia",UT,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015843,Clark Fonda,"Pittenger, Robert",NC,9,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015844,Andrea Collin,"Cramer, Kevin",ND,0,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015845,Jason Mark Riederer,"Amodei, Mark",NV,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015846,Ryan Canfield,"Rogers, Harold",KY,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015847,Matthew Mulder,"McHenry, Patrick",NC,10,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015848,Jimmy Milstead,"Babin, Brian",TX,36,2016,"Hot Springs, VA",Original,5/19/2016,5/22/2016,The Congressional Institute
500015849,Christopher Del Beccaro,"Donovan, Daniel",NY,11,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015850,Bob Goodlatte,"Goodlatte, Bob",VA,6,2016,"Hot Springs, VA",Original,5/19/2016,5/20/2016,The Congressional Institute
500015851,Kyle R. Kizzier,"Bishop, Mike",MI,8,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015852,Carson G. Clark,"Aderholt, Robert",AL,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015853,Christopher Hodgson,"Scalise, Steve",LA,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015854,David Goldman,"Pallone, Frank",NJ,6,2016,"Charlottesville, VA",Original,5/13/2016,5/14/2016,Federal Communications Bar Association
500015855,Andre Castro,"Flores, Bill",TX,17,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015856,"Anton ""Jonathan"" Frank","Black, Diane",TN,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015857,William T. Connor IV,"Cohen, Steve",TN,9,2016,"Warrenton, VA",Original,5/14/2016,5/15/2016,Partnership for a Secure America
500015858,Shana Teehan,"Hurd, Will",TX,23,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015859,Jeremy Lippert,"Coffman, Mike",CO,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
