month,year,county,amount,sales_type
2,2015,Costilla,,retail
2,2015,Costilla,,medical
2,2015,Denver,14411812.0,retail
2,2015,Denver,12841486.0,medical
2,2015,Eagle,735296.0,retail
2,2015,Eagle,292481.0,medical
2,2015,El Paso,,retail
2,2015,El Paso,5578020.0,medical
2,2015,Garfield,535881.0,retail
2,2015,Fremont,175136.0,medical
2,2015,Gilpin,104647.0,retail
2,2015,Garfield,348057.0,medical
2,2015,Grand,,retail
2,2015,Gilpin,28410.0,medical
2,2015,Gunnison,224407.0,retail
2,2015,Grand,,medical
2,2015,Jefferson,1960725.0,retail
2,2015,Gunnison,,medical
2,2015,Lake,,retail
2,2015,Jefferson,1700441.0,medical
2,2015,La Plata,840795.0,retail
2,2015,La Plata,892507.0,medical
2,2015,Larimer,1685559.0,retail
2,2015,Larimer,1111034.0,medical
2,2015,Las Animas,287148.0,retail
2,2015,Las Animas,,medical
2,2015,Mesa,,retail
2,2015,Mesa,,medical
2,2015,Montezuma,159174.0,retail
2,2015,Moffat,,medical
2,2015,Morgan,,retail
2,2015,Montezuma,104595.0,medical
2,2015,Ouray,,retail
2,2015,Montrose,,medical
2,2015,Park,,retail
2,2015,Morgan,,medical
2,2015,Pitkin,705757.0,retail
2,2015,Ouray,,medical
2,2015,Pueblo,1039417.0,retail
2,2015,Park,,medical
2,2015,Routt,,retail
2,2015,Pitkin,75050.0,medical
2,2015,Saguache,,retail
2,2015,Pueblo,358140.0,medical
2,2015,San Juan,,retail
2,2015,Routt,,medical
2,2015,San Miguel,300473.0,retail
2,2015,San Miguel,41195.0,medical
2,2015,Sedgwick,,retail
2,2015,Sedgwick,,medical
2,2015,Summit,1393552.0,retail
2,2015,Summit,246053.0,medical
2,2015,Weld,1270638.0,retail
2,2015,Teller,,medical
2,2015,Sum of NR Counties,4448618.0,retail
2,2015,Weld,364563.0,medical
2,2015,Sum of NR Counties,737571.0,medical
2,2017,Adams,602151.0,medical
2,2017,Adams,4117924.0,retail
2,2017,Alamosa,,medical
2,2017,Arapahoe,8243087.0,retail
2,2017,Arapahoe,1330979.0,medical
2,2017,Archuleta,498578.0,retail
2,2017,Archuleta,,medical
2,2017,Boulder,5165008.0,retail
2,2017,Boulder,1728022.0,medical
2,2017,Chaffee,311277.0,retail
2,2017,Chaffee,,medical
2,2017,Clear Creek,551247.0,retail
2,2017,Clear Creek,59126.0,medical
2,2017,Conejos,331768.0,retail
2,2017,Costilla,,medical
2,2017,Costilla,214658.0,retail
2,2017,Denver,14300291.0,medical
2,2017,Denver,25223748.0,retail
2,2017,Eagle,136357.0,medical
2,2017,Eagle,1277562.0,retail
2,2017,El Paso,7876520.0,medical
2,2017,El Paso,,retail
2,2017,Fremont,164115.0,medical
2,2017,Garfield,1492785.0,retail
2,2017,Garfield,274508.0,medical
2,2017,Gilpin,180512.0,retail
2,2017,Gilpin,,medical
2,2017,Grand,366095.0,retail
2,2017,Grand,,medical
2,2017,Gunnison,493440.0,retail
2,2017,Gunnison,,medical
2,2017,Huerfano,,retail
2,2017,Jefferson,1519126.0,medical
2,2017,Jefferson,3970982.0,retail
2,2017,La Plata,282052.0,medical
2,2017,La Plata,1708769.0,retail
2,2017,Larimer,1041868.0,medical
2,2017,Lake,187885.0,retail
2,2017,Las Animas,31212.0,medical
2,2017,Larimer,3771110.0,retail
2,2017,Mesa,,medical
2,2017,Las Animas,2558480.0,retail
2,2017,Moffat,,medical
2,2017,Mesa,,retail
2,2017,Montezuma,57030.0,medical
2,2017,Montezuma,1275430.0,retail
2,2017,Montrose,,medical
2,2017,Morgan,623494.0,retail
2,2017,Morgan,,medical
2,2017,Ouray,331947.0,retail
2,2017,Otero,,medical
2,2017,Park,275968.0,retail
2,2017,Ouray,,medical
2,2017,Pitkin,1076901.0,retail
2,2017,Park,,medical
2,2017,Pueblo,2575500.0,retail
2,2017,Pitkin,64017.0,medical
2,2017,Routt,912576.0,retail
2,2017,Pueblo,562271.0,medical
2,2017,Saguache,,retail
2,2017,Routt,161179.0,medical
2,2017,San Juan,,retail
2,2017,San Miguel,22889.0,medical
2,2017,San Miguel,394742.0,retail
2,2017,Sedgwick,,medical
2,2017,Sedgwick,,retail
2,2017,Summit,138716.0,medical
2,2017,Summit,2403241.0,retail
2,2017,Teller,,medical
2,2017,Weld,2440896.0,retail
2,2017,Weld,270319.0,medical
2,2017,Sum of NR Counties,2690356.0,retail
2,2017,Sum of NR Counties,451665.0,medical
3,2017,Adams,913402.0,medical
3,2017,Adams,5044686.0,retail
3,2017,Alamosa,,medical
3,2017,Arapahoe,10106784.0,retail
3,2017,Arapahoe,1334138.0,medical
3,2017,Archuleta,605222.0,retail
3,2017,Archuleta,,medical
3,2017,Boulder,6322530.0,retail
3,2017,Boulder,1997004.0,medical
3,2017,Chaffee,423717.0,retail
3,2017,Chaffee,,medical
3,2017,Clear Creek,640228.0,retail
3,2017,Clear Creek,64572.0,medical
3,2017,Conejos,401292.0,retail
3,2017,Costilla,,medical
3,2017,Costilla,295783.0,retail
3,2017,Denver,17960587.0,medical
3,2017,Denver,30626743.0,retail
3,2017,Eagle,163530.0,medical
3,2017,Eagle,1472005.0,retail
3,2017,El Paso,9287927.0,medical
3,2017,El Paso,,retail
3,2017,Fremont,182868.0,medical
3,2017,Garfield,1854980.0,retail
3,2017,Garfield,336144.0,medical
3,2017,Gilpin,216220.0,retail
3,2017,Gilpin,,medical
3,2017,Grand,452276.0,retail
3,2017,Grand,,medical
3,2017,Gunnison,617409.0,retail
3,2017,Gunnison,,medical
3,2017,Huerfano,,retail
3,2017,Jefferson,1607995.0,medical
3,2017,Jefferson,4831958.0,retail
3,2017,La Plata,338875.0,medical
3,2017,La Plata,2125562.0,retail
3,2017,Larimer,1197682.0,medical
3,2017,Lake,,retail
3,2017,Las Animas,35131.0,medical
3,2017,Larimer,4573556.0,retail
3,2017,Mesa,,medical
3,2017,Las Animas,3349342.0,retail
3,2017,Moffat,,medical
3,2017,Mesa,,retail
3,2017,Montezuma,63516.0,medical
3,2017,Montezuma,1684919.0,retail
3,2017,Montrose,,medical
3,2017,Morgan,,retail
3,2017,Morgan,,medical
3,2017,Ouray,,retail
3,2017,Otero,,medical
3,2017,Park,356540.0,retail
3,2017,Ouray,,medical
3,2017,Pitkin,1277247.0,retail
3,2017,Park,,medical
3,2017,Pueblo,3341395.0,retail
3,2017,Pitkin,74384.0,medical
3,2017,Routt,1010851.0,retail
3,2017,Pueblo,676620.0,medical
3,2017,Saguache,,retail
3,2017,Routt,,medical
3,2017,San Juan,,retail
3,2017,San Miguel,27209.0,medical
3,2017,San Miguel,477587.0,retail
3,2017,Sedgwick,,medical
3,2017,Sedgwick,,retail
3,2017,Summit,158399.0,medical
3,2017,Summit,2854198.0,retail
3,2017,Teller,,medical
3,2017,Weld,2751277.0,retail
3,2017,Weld,297470.0,medical
3,2017,Sum of NR Counties,5197840.0,retail
3,2017,Sum of NR Counties,734230.0,medical
1,2015,Adams,421362.0,medical
1,2015,Adams,1189877.0,retail
1,2015,Alamosa,,medical
1,2015,Arapahoe,1844768.0,retail
1,2015,Arapahoe,1493744.0,medical
1,2015,Archuleta,,retail
1,2015,Archuleta,,medical
1,2015,Boulder,3565252.0,retail
1,2015,Boulder,2501072.0,medical
1,2015,Chaffee,,retail
1,2015,Chaffee,,medical
1,2015,Clear Creek,455108.0,retail
1,2015,Clear Creek,79640.0,medical
1,2015,Costilla,,retail
1,2015,Costilla,,medical
1,2015,Denver,15485689.0,retail
1,2015,Denver,13374117.0,medical
1,2015,Eagle,825587.0,retail
1,2015,Eagle,316095.0,medical
1,2015,El Paso,,retail
1,2015,El Paso,5582451.0,medical
1,2015,Garfield,616641.0,retail
1,2015,Fremont,180201.0,medical
1,2015,Gilpin,112455.0,retail
1,2015,Garfield,325730.0,medical
1,2015,Grand,,retail
1,2015,Gilpin,31006.0,medical
1,2015,Gunnison,273043.0,retail
1,2015,Grand,,medical
1,2015,Jefferson,2108127.0,retail
1,2015,Gunnison,,medical
1,2015,Lake,,retail
1,2015,Jefferson,1868844.0,medical
1,2015,La Plata,798627.0,retail
1,2015,La Plata,893330.0,medical
1,2015,Larimer,1728021.0,retail
1,2015,Larimer,1141214.0,medical
1,2015,Las Animas,224113.0,retail
1,2015,Las Animas,,medical
1,2015,Mesa,,retail
1,2015,Mesa,,medical
1,2015,Montezuma,,retail
1,2015,Moffat,,medical
1,2015,Morgan,,retail
1,2015,Montezuma,114767.0,medical
1,2015,Ouray,,retail
1,2015,Montrose,,medical
1,2015,Park,,retail
1,2015,Morgan,,medical
1,2015,Pitkin,813722.0,retail
1,2015,Ouray,,medical
1,2015,Pueblo,1063092.0,retail
1,2015,Park,,medical
1,2015,Routt,,retail
1,2015,Pitkin,90522.0,medical
1,2015,Saguache,,retail
1,2015,Pueblo,359950.0,medical
1,2015,San Juan,,retail
1,2015,Routt,,medical
1,2015,San Miguel,374588.0,retail
1,2015,San Miguel,50579.0,medical
1,2015,Sedgwick,,retail
1,2015,Sedgwick,,medical
1,2015,Summit,1685111.0,retail
1,2015,Summit,255639.0,medical
1,2015,Weld,1199406.0,retail
1,2015,Teller,,medical
1,2015,Sum of NR Counties,2860806.0,retail
1,2015,Weld,340278.0,medical
1,2015,Sum of NR Counties,761292.0,medical
8,2017,Adams,1126750.0,medical
8,2017,Adams,5481342.0,retail
8,2017,Alamosa,,medical
8,2017,Arapahoe,9187128.0,retail
8,2017,Arapahoe,911448.0,medical
8,2017,Archuleta,776784.0,retail
8,2017,Archuleta,,medical
8,2017,Boulder,7401555.0,retail
8,2017,Boulder,1883573.0,medical
8,2017,Chaffee,614319.0,retail
8,2017,Chaffee,,medical
8,2017,Clear Creek,632988.0,retail
8,2017,Clear Creek,43341.0,medical
8,2017,Conejos,571105.0,retail
8,2017,Costilla,,medical
8,2017,Costilla,400679.0,retail
8,2017,Denver,18574912.0,medical
8,2017,Denver,35043361.0,retail
8,2017,Eagle,154928.0,medical
8,2017,Eagle,1394312.0,retail
8,2017,El Paso,8645974.0,medical
8,2017,El Paso,,retail
8,2017,Fremont,184251.0,medical
8,2017,Garfield,2108270.0,retail
8,2017,Garfield,325823.0,medical
8,2017,Gilpin,251283.0,retail
8,2017,Gilpin,,medical
8,2017,Grand,426846.0,retail
8,2017,Grand,,medical
8,2017,Gunnison,809595.0,retail
8,2017,Gunnison,,medical
8,2017,Huerfano,,retail
8,2017,Jefferson,1353370.0,medical
8,2017,Jefferson,4474575.0,retail
8,2017,La Plata,298055.0,medical
8,2017,Lake,322375.0,retail
8,2017,Larimer,1206766.0,medical
8,2017,La Plata,2289292.0,retail
8,2017,Las Animas,45309.0,medical
8,2017,Larimer,5554496.0,retail
8,2017,Mesa,,medical
8,2017,Las Animas,4437323.0,retail
8,2017,Moffat,,medical
8,2017,Mesa,,retail
8,2017,Montezuma,93411.0,medical
8,2017,Montezuma,1862970.0,retail
8,2017,Montrose,,medical
8,2017,Morgan,964989.0,retail
8,2017,Morgan,,medical
8,2017,Ouray,621133.0,retail
8,2017,Otero,,medical
8,2017,Park,455141.0,retail
8,2017,Ouray,,medical
8,2017,Pitkin,1205815.0,retail
8,2017,Park,,medical
8,2017,Pueblo,3815493.0,retail
8,2017,Pitkin,66581.0,medical
8,2017,Routt,976301.0,retail
8,2017,Pueblo,737016.0,medical
8,2017,Saguache,,retail
8,2017,Routt,,medical
8,2017,San Juan,,retail
8,2017,San Miguel,21450.0,medical
8,2017,San Miguel,450802.0,retail
8,2017,Sedgwick,,medical
8,2017,Sedgwick,,retail
8,2017,Summit,112638.0,medical
8,2017,Summit,1890882.0,retail
8,2017,Teller,,medical
8,2017,Weld,2708742.0,retail
8,2017,Weld,315417.0,medical
8,2017,Sum of NR Counties,4418186.0,retail
8,2017,Sum of NR Counties,820062.0,medical
9,2017,Adams,986385.0,medical
9,2017,Adams,5591544.0,retail
9,2017,Alamosa,,medical
9,2017,Arapahoe,9476898.0,retail
9,2017,Arapahoe,868838.0,medical
9,2017,Archuleta,715518.0,retail
9,2017,Archuleta,,medical
9,2017,Boulder,7089840.0,retail
9,2017,Boulder,1867935.0,medical
9,2017,Chaffee,547218.0,retail
9,2017,Chaffee,,medical
9,2017,Clear Creek,570485.0,retail
9,2017,Clear Creek,45086.0,medical
9,2017,Conejos,555120.0,retail
9,2017,Costilla,,medical
9,2017,Costilla,424241.0,retail
9,2017,Denver,17531038.0,medical
9,2017,Denver,34766657.0,retail
9,2017,Eagle,138445.0,medical
9,2017,Eagle,1212598.0,retail
9,2017,El Paso,8591074.0,medical
9,2017,El Paso,,retail
9,2017,Fremont,166500.0,medical
9,2017,Garfield,2104540.0,retail
9,2017,Garfield,320870.0,medical
9,2017,Gilpin,266428.0,retail
9,2017,Gilpin,,medical
9,2017,Grand,355550.0,retail
9,2017,Grand,,medical
9,2017,Gunnison,728296.0,retail
9,2017,Gunnison,,medical
9,2017,Huerfano,,retail
9,2017,Jefferson,1391833.0,medical
9,2017,Jefferson,4335662.0,retail
9,2017,La Plata,301865.0,medical
9,2017,Lake,272842.0,retail
9,2017,Larimer,1214136.0,medical
9,2017,La Plata,2211371.0,retail
9,2017,Las Animas,42148.0,medical
9,2017,Larimer,5491456.0,retail
9,2017,Mesa,,medical
9,2017,Las Animas,4669330.0,retail
9,2017,Moffat,,medical
9,2017,Mesa,931484.0,retail
9,2017,Montezuma,74493.0,medical
9,2017,Montezuma,1890596.0,retail
9,2017,Montrose,,medical
9,2017,Morgan,972694.0,retail
9,2017,Morgan,,medical
9,2017,Ouray,641630.0,retail
9,2017,Otero,,medical
9,2017,Park,401682.0,retail
9,2017,Ouray,,medical
9,2017,Pitkin,1058088.0,retail
9,2017,Park,,medical
9,2017,Pueblo,3869882.0,retail
9,2017,Pitkin,64771.0,medical
9,2017,Routt,924592.0,retail
9,2017,Pueblo,677550.0,medical
9,2017,Saguache,151900.0,retail
9,2017,Routt,,medical
9,2017,San Juan,,retail
9,2017,San Miguel,,medical
9,2017,San Miguel,475875.0,retail
9,2017,Sedgwick,,medical
9,2017,Sedgwick,,retail
9,2017,Summit,115774.0,medical
9,2017,Summit,1561814.0,retail
9,2017,Weld,330702.0,medical
9,2017,Weld,2723950.0,retail
9,2017,Sum of NR Counties,788590.0,medical
9,2017,Sum of NR Counties,3290855.0,retail
9,2015,Adams,456102.0,medical
9,2015,Adams,2066128.0,retail
9,2015,Alamosa,,medical
9,2015,Arapahoe,5321883.0,retail
9,2015,Arapahoe,1821831.0,medical
9,2015,Archuleta,,retail
9,2015,Archuleta,,medical
9,2015,Boulder,4564394.0,retail
9,2015,Boulder,2808636.0,medical
9,2015,Chaffee,391518.0,retail
9,2015,Chaffee,,medical
9,2015,Clear Creek,490483.0,retail
9,2015,Clear Creek,98054.0,medical
9,2015,Conejos,,retail
9,2015,Costilla,,medical
9,2015,Costilla,,retail
9,2015,Denver,18017794.0,medical
9,2015,Denver,19062651.0,retail
9,2015,Eagle,306549.0,medical
9,2015,Eagle,632711.0,retail
9,2015,El Paso,8632187.0,medical
9,2015,El Paso,,retail
9,2015,Fremont,262093.0,medical
9,2015,Garfield,888159.0,retail
9,2015,Garfield,558081.0,medical
9,2015,Gilpin,206010.0,retail
9,2015,Gilpin,31881.0,medical
9,2015,Grand,182101.0,retail
9,2015,Grand,,medical
9,2015,Gunnison,333527.0,retail
9,2015,Gunnison,,medical
9,2015,Huerfano,,retail
9,2015,Jefferson,2096374.0,medical
9,2015,Jefferson,2859786.0,retail
9,2015,La Plata,489476.0,medical
9,2015,Lake,,retail
9,2015,Larimer,1546038.0,medical
9,2015,La Plata,1596319.0,retail
9,2015,Las Animas,,medical
9,2015,Larimer,2735329.0,retail
9,2015,Mesa,,medical
9,2015,Las Animas,1018744.0,retail
9,2015,Moffat,,medical
9,2015,Mesa,,retail
9,2015,Montezuma,122425.0,medical
9,2015,Montezuma,605971.0,retail
9,2015,Montrose,,medical
9,2015,Morgan,,retail
9,2015,Morgan,,medical
9,2015,Ouray,342064.0,retail
9,2015,Ouray,,medical
9,2015,Park,185916.0,retail
9,2015,Park,,medical
9,2015,Pitkin,627987.0,retail
9,2015,Pitkin,90803.0,medical
9,2015,Pueblo,1721621.0,retail
9,2015,Pueblo,1004209.0,medical
9,2015,Routt,576410.0,retail
9,2015,Routt,216833.0,medical
9,2015,Saguache,,retail
9,2015,San Miguel,53511.0,medical
9,2015,San Juan,,retail
9,2015,Sedgwick,,medical
9,2015,San Miguel,330093.0,retail
9,2015,Summit,235065.0,medical
9,2015,Sedgwick,,retail
9,2015,Teller,,medical
9,2015,Summit,1024344.0,retail
9,2015,Weld,447995.0,medical
9,2015,Weld,1804494.0,retail
9,2015,Sum of NR Counties,695876.0,medical
9,2015,Sum of NR Counties,4070723.0,retail
8,2015,Adams,414843.0,medical
8,2015,Adams,2007490.0,retail
8,2015,Alamosa,,medical
8,2015,Arapahoe,5068738.0,retail
8,2015,Arapahoe,1782767.0,medical
8,2015,Archuleta,,retail
8,2015,Archuleta,,medical
8,2015,Boulder,5076823.0,retail
8,2015,Boulder,2854869.0,medical
8,2015,Chaffee,529711.0,retail
8,2015,Chaffee,,medical
8,2015,Clear Creek,549270.0,retail
8,2015,Clear Creek,99241.0,medical
8,2015,Conejos,,retail
8,2015,Costilla,,medical
8,2015,Costilla,,retail
8,2015,Denver,18920270.0,medical
8,2015,Denver,20586503.0,retail
8,2015,Eagle,321194.0,medical
8,2015,Eagle,755726.0,retail
8,2015,El Paso,8703525.0,medical
8,2015,El Paso,,retail
8,2015,Fremont,247910.0,medical
8,2015,Garfield,919088.0,retail
8,2015,Garfield,623488.0,medical
8,2015,Gilpin,209981.0,retail
8,2015,Gilpin,33160.0,medical
8,2015,Grand,234153.0,retail
8,2015,Grand,,medical
8,2015,Gunnison,454015.0,retail
8,2015,Gunnison,,medical
8,2015,Huerfano,,retail
8,2015,Jefferson,2119709.0,medical
8,2015,Jefferson,3008160.0,retail
8,2015,La Plata,468119.0,medical
8,2015,Lake,,retail
8,2015,Larimer,1506663.0,medical
8,2015,La Plata,1517581.0,retail
8,2015,Las Animas,,medical
8,2015,Larimer,2921981.0,retail
8,2015,Mesa,,medical
8,2015,Las Animas,1043528.0,retail
8,2015,Moffat,,medical
8,2015,Mesa,,retail
8,2015,Montezuma,141894.0,medical
8,2015,Montezuma,602753.0,retail
8,2015,Montrose,,medical
8,2015,Morgan,,retail
8,2015,Morgan,,medical
8,2015,Ouray,,retail
8,2015,Ouray,,medical
8,2015,Park,220562.0,retail
8,2015,Park,,medical
8,2015,Pitkin,815391.0,retail
8,2015,Pitkin,100615.0,medical
8,2015,Pueblo,1894167.0,retail
8,2015,Pueblo,879622.0,medical
8,2015,Routt,649959.0,retail
8,2015,Routt,197957.0,medical
8,2015,Saguache,,retail
8,2015,San Miguel,48630.0,medical
8,2015,San Juan,,retail
8,2015,Sedgwick,,medical
8,2015,San Miguel,367696.0,retail
8,2015,Summit,237146.0,medical
8,2015,Sedgwick,,retail
8,2015,Teller,,medical
8,2015,Summit,1325273.0,retail
8,2015,Weld,429172.0,medical
8,2015,Weld,1964176.0,retail
8,2015,Sum of NR Counties,688574.0,medical
8,2015,Sum of NR Counties,4956757.0,retail
2,2018,Adams,686490.0,medical
2,2018,Adams,5562602.0,retail
2,2018,Alamosa,,medical
2,2018,Arapahoe,8659080.0,retail
2,2018,Arapahoe,788639.0,medical
2,2018,Archuleta,568046.0,retail
2,2018,Archuleta,,medical
2,2018,Boulder,5937258.0,retail
2,2018,Boulder,1481838.0,medical
2,2018,Chaffee,364706.0,retail
2,2018,Chaffee,,medical
2,2018,Clear Creek,578860.0,retail
2,2018,Clear Creek,28097.0,medical
2,2018,Conejos,383902.0,retail
2,2018,Denver,11430319.0,medical
2,2018,Costilla,254480.0,retail
2,2018,Eagle,119561.0,medical
2,2018,Denver,27629202.0,retail
2,2018,El Paso,7412365.0,medical
2,2018,Eagle,1633799.0,retail
2,2018,Fremont,134945.0,medical
2,2018,El Paso,,retail
2,2018,Garfield,239710.0,medical
2,2018,Garfield,1361931.0,retail
2,2018,Gilpin,,medical
2,2018,Gilpin,162046.0,retail
2,2018,Grand,,medical
2,2018,Grand,455352.0,retail
2,2018,Jefferson,1205386.0,medical
2,2018,Gunnison,518883.0,retail
2,2018,La Plata,277446.0,medical
2,2018,Huerfano,,retail
2,2018,Larimer,1057880.0,medical
2,2018,Jefferson,3648040.0,retail
2,2018,Las Animas,36072.0,medical
2,2018,Lake,197617.0,retail
2,2018,Mesa,,medical
2,2018,La Plata,1752698.0,retail
2,2018,Moffat,,medical
2,2018,Larimer,4825740.0,retail
2,2018,Montezuma,52213.0,medical
2,2018,Las Animas,3477803.0,retail
2,2018,Montrose,,medical
2,2018,Mesa,1179371.0,retail
2,2018,Morgan,,medical
2,2018,Montezuma,1646139.0,retail
2,2018,Otero,,medical
2,2018,Morgan,821939.0,retail
2,2018,Ouray,,medical
2,2018,Ouray,436779.0,retail
2,2018,Park,,medical
2,2018,Park,303972.0,retail
2,2018,Pitkin,58230.0,medical
2,2018,Pitkin,1215285.0,retail
2,2018,Pueblo,508986.0,medical
2,2018,Pueblo,3697366.0,retail
2,2018,Routt,158779.0,medical
2,2018,Routt,1072374.0,retail
2,2018,San Miguel,,medical
2,2018,Saguache,98025.0,retail
2,2018,Sedgwick,,medical
2,2018,San Juan,,retail
2,2018,Summit,106905.0,medical
2,2018,San Miguel,428164.0,retail
2,2018,Weld,327679.0,medical
2,2018,Sedgwick,,retail
2,2018,Sum of NR Counties,528764.0,medical
2,2018,Summit,2548153.0,retail
3,2018,Adams,455735.0,medical
3,2018,Adams,6602994.0,retail
3,2018,Alamosa,,medical
3,2018,Arapahoe,9956392.0,retail
3,2018,Arapahoe,831623.0,medical
3,2018,Archuleta,785123.0,retail
3,2018,Archuleta,,medical
3,2018,Boulder,7245363.0,retail
3,2018,Boulder,1691157.0,medical
3,2018,Chaffee,469806.0,retail
3,2018,Chaffee,,medical
3,2018,Clear Creek,709544.0,retail
3,2018,Clear Creek,42961.0,medical
3,2018,Conejos,482119.0,retail
3,2018,Denver,12756286.0,medical
3,2018,Costilla,335071.0,retail
3,2018,Eagle,107351.0,medical
3,2018,Denver,34757371.0,retail
3,2018,El Paso,8239341.0,medical
3,2018,Eagle,1888834.0,retail
3,2018,Fremont,120020.0,medical
3,2018,El Paso,,retail
3,2018,Garfield,288623.0,medical
3,2018,Garfield,1625638.0,retail
3,2018,Gilpin,,medical
3,2018,Gilpin,223369.0,retail
3,2018,Grand,,medical
3,2018,Grand,,retail
3,2018,Jefferson,1413017.0,medical
3,2018,Gunnison,,retail
3,2018,La Plata,251773.0,medical
3,2018,Huerfano,,retail
3,2018,Larimer,1151055.0,medical
3,2018,Jefferson,4318064.0,retail
3,2018,Las Animas,32453.0,medical
3,2018,Lake,240748.0,retail
3,2018,Mesa,,medical
3,2018,La Plata,2154494.0,retail
3,2018,Moffat,,medical
3,2018,Larimer,5839729.0,retail
3,2018,Montezuma,57109.0,medical
3,2018,Las Animas,4619588.0,retail
3,2018,Montrose,,medical
3,2018,Mesa,1535841.0,retail
3,2018,Morgan,,medical
3,2018,Moffat,,retail
3,2018,Otero,,medical
3,2018,Montezuma,2033604.0,retail
3,2018,Ouray,,medical
3,2018,Morgan,1062942.0,retail
3,2018,Park,,medical
3,2018,Ouray,,retail
3,2018,Pitkin,,medical
3,2018,Park,386538.0,retail
3,2018,Pueblo,574112.0,medical
3,2018,Pitkin,1517035.0,retail
3,2018,Routt,168347.0,medical
3,2018,Pueblo,4770132.0,retail
3,2018,San Miguel,,medical
3,2018,Routt,1153952.0,retail
3,2018,Sedgwick,,medical
3,2018,Saguache,137847.0,retail
3,2018,Summit,121159.0,medical
3,2018,San Juan,,retail
3,2018,Weld,370633.0,medical
3,2018,San Miguel,503751.0,retail
3,2018,Sum of NR Counties,565925.0,medical
3,2018,Sedgwick,,retail
1,2018,Adams,803293.0,medical
1,2018,Adams,6081061.0,retail
1,2018,Alamosa,,medical
1,2018,Arapahoe,9032907.0,retail
1,2018,Arapahoe,844394.0,medical
1,2018,Archuleta,624455.0,retail
1,2018,Archuleta,,medical
1,2018,Boulder,6212027.0,retail
1,2018,Boulder,1647031.0,medical
1,2018,Chaffee,340366.0,retail
1,2018,Chaffee,,medical
1,2018,Clear Creek,596376.0,retail
1,2018,Clear Creek,29971.0,medical
1,2018,Conejos,390971.0,retail
1,2018,Denver,13211845.0,medical
1,2018,Costilla,246490.0,retail
1,2018,Eagle,132762.0,medical
1,2018,Denver,28855834.0,retail
1,2018,El Paso,7661315.0,medical
1,2018,Eagle,1599616.0,retail
1,2018,Fremont,134858.0,medical
1,2018,El Paso,,retail
1,2018,Garfield,249651.0,medical
1,2018,Garfield,1391402.0,retail
1,2018,Gilpin,,medical
1,2018,Gilpin,167184.0,retail
1,2018,Grand,,medical
1,2018,Grand,462433.0,retail
1,2018,Gunnison,,medical
1,2018,Gunnison,600542.0,retail
1,2018,Jefferson,1278807.0,medical
1,2018,Huerfano,,retail
1,2018,La Plata,273077.0,medical
1,2018,Jefferson,3912816.0,retail
1,2018,Larimer,1122353.0,medical
1,2018,Lake,223602.0,retail
1,2018,Las Animas,44461.0,medical
1,2018,La Plata,1675203.0,retail
1,2018,Mesa,,medical
1,2018,Larimer,4982764.0,retail
1,2018,Moffat,,medical
1,2018,Las Animas,3370017.0,retail
1,2018,Montezuma,54617.0,medical
1,2018,Mesa,1069286.0,retail
1,2018,Montrose,,medical
1,2018,Montezuma,1514572.0,retail
1,2018,Morgan,,medical
1,2018,Morgan,748636.0,retail
1,2018,Otero,,medical
1,2018,Ouray,409591.0,retail
1,2018,Ouray,,medical
1,2018,Park,334849.0,retail
1,2018,Park,,medical
1,2018,Pitkin,1361900.0,retail
1,2018,Pitkin,65391.0,medical
1,2018,Pueblo,3448129.0,retail
1,2018,Pueblo,531897.0,medical
1,2018,Routt,1140165.0,retail
1,2018,Routt,165408.0,medical
1,2018,Saguache,99344.0,retail
1,2018,San Miguel,,medical
1,2018,San Juan,,retail
1,2018,Sedgwick,,medical
1,2018,San Miguel,484986.0,retail
1,2018,Summit,118928.0,medical
1,2018,Sedgwick,,retail
1,2018,Weld,348569.0,medical
1,2018,Summit,2841769.0,retail
1,2018,Sum of NR Counties,544682.0,medical
1,2018,Weld,2300531.0,retail
4,2018,Adams,417502.0,medical
4,2018,Adams,6868698.0,retail
4,2018,Alamosa,,medical
4,2018,Arapahoe,9954701.0,retail
4,2018,Arapahoe,741609.0,medical
4,2018,Archuleta,502525.0,retail
4,2018,Archuleta,,medical
4,2018,Boulder,6957538.0,retail
4,2018,Boulder,1601589.0,medical
4,2018,Chaffee,393528.0,retail
4,2018,Chaffee,,medical
4,2018,Clear Creek,490554.0,retail
4,2018,Clear Creek,,medical
4,2018,Conejos,435677.0,retail
4,2018,Denver,11689420.0,medical
4,2018,Costilla,292932.0,retail
4,2018,Eagle,97151.0,medical
4,2018,Denver,33791852.0,retail
4,2018,El Paso,7826668.0,medical
4,2018,Eagle,1144193.0,retail
4,2018,Fremont,141438.0,medical
4,2018,El Paso,,retail
4,2018,Garfield,252013.0,medical
4,2018,Garfield,1503426.0,retail
4,2018,Gilpin,,medical
4,2018,Gilpin,212366.0,retail
4,2018,Grand,,medical
4,2018,Grand,343222.0,retail
4,2018,Jefferson,1084394.0,medical
4,2018,Gunnison,437758.0,retail
4,2018,La Plata,228755.0,medical
4,2018,Huerfano,,retail
4,2018,Larimer,1108635.0,medical
4,2018,Jefferson,4142771.0,retail
4,2018,Las Animas,34180.0,medical
4,2018,Lake,197779.0,retail
4,2018,Mesa,,medical
4,2018,La Plata,1863227.0,retail
4,2018,Moffat,,medical
4,2018,Larimer,5632150.0,retail
4,2018,Montezuma,45539.0,medical
